date,country,cases,deaths,popData2020,continentExp,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,walking,driving
2021-05-21,Slovakia,347,10,5457873,Europe,-4.0,25.0,79.0,-7.0,-10.0,2.0,136.81,120.15
2021-05-21,Slovenia,364,4,2095861,Europe,-4.0,12.0,77.0,3.0,-8.0,1.0,166.11,153.53
2021-05-21,Spain,4792,19,47332614,Europe,-19.0,11.0,20.0,-16.0,-14.0,2.0,118.21,136.16
2021-05-21,Sweden,2319,12,10327589,Europe,-10.0,4.0,83.0,-33.0,-21.0,6.0,116.09,137.54
2021-05-22,Austria,671,12,8901064,Europe,-19.0,12.0,23.0,-21.0,-7.0,2.0,115.74,115.46
2021-05-22,Belgium,1438,18,11522440,Europe,-27.0,15.0,7.0,-25.0,-1.0,8.0,135.01,113.26
2021-05-22,Bulgaria,362,27,6951482,Europe,-4.0,15.0,52.0,19.0,-5.0,-9.0,159.56,137.39
2021-05-22,Croatia,525,28,4058165,Europe,-5.0,22.0,98.0,-10.0,-2.0,-3.0,200.32,176.67
2021-05-22,Czechia,684,22,10693939,Europe,-20.0,25.0,42.0,-2.0,6.0,0.0,79.36,111.77
2021-05-22,Denmark,1351,0,5822763,Europe,-2.0,8.0,98.0,-23.0,4.0,1.0,146.5,131.46
2021-05-22,Estonia,180,5,1328976,Europe,-16.0,15.0,49.0,-15.0,2.0,-2.0,130.84,133.96
2021-05-22,Finland,211,1,5525292,Europe,-13.0,10.0,98.0,-35.0,7.0,2.0,128.51,137.47
2021-05-22,France,17249,123,67320216,Europe,-21.0,10.0,46.0,-4.0,-8.0,2.0,114.24,126.8
2021-05-22,Germany,7082,170,83166711,Europe,-36.0,10.0,56.0,-26.0,0.0,5.0,123.16,111.29
2021-05-22,Greece,1982,56,10718565,Europe,-14.0,19.0,79.0,-18.0,-10.0,-1.0,162.65,136.53
2021-05-22,Hungary,647,48,9769526,Europe,-2.0,31.0,47.0,-4.0,5.0,-1.0,78.52,115.64
2021-05-22,Ireland,533,0,4964440,Europe,-26.0,25.0,65.0,-32.0,-11.0,3.0,83.2,110.49
2021-05-22,Italy,5215,218,59641488,Europe,-15.0,4.0,43.0,-16.0,-10.0,2.0,144.46,140.44
2021-05-22,Latvia,477,8,1907675,Europe,-14.0,12.0,70.0,-16.0,0.0,-3.0,93.73,109.33
2021-05-22,Lithuania,679,6,2794090,Europe,-26.0,39.0,79.0,-18.0,9.0,-5.0,130.2,107.57
2021-05-22,Luxembourg,80,1,626108,Europe,-19.0,21.0,61.0,-14.0,-2.0,3.0,133.94,105.75
2021-05-22,Netherlands,4142,12,17407585,Europe,-25.0,13.0,44.0,-37.0,3.0,5.0,112.2,96.19
2021-05-22,Norway,505,0,5367580,Europe,-17.0,1.0,67.0,-32.0,-4.0,2.0,105.52,113.12
2021-05-22,Poland,1680,191,37958138,Europe,-10.0,11.0,56.0,-11.0,7.0,0.0,121.83,117.96
2021-05-22,Portugal,559,3,10295909,Europe,-15.0,9.0,16.0,-25.0,-4.0,3.0,114.84,133.68
2021-05-22,Romania,484,49,19328838,Europe,-10.0,10.0,30.0,-6.0,1.0,-6.0,148.5,117.96
2021-05-22,Slovakia,354,8,5457873,Europe,-13.0,14.0,19.0,-17.0,1.0,2.0,112.6,101.43
2021-05-22,Slovenia,331,6,2095861,Europe,-7.0,19.0,34.0,2.0,-1.0,1.0,128.57,129.98
2021-05-22,Spain,0,0,47332614,Europe,-25.0,0.0,21.0,-19.0,-9.0,1.0,128.48,133.31
2021-05-22,Sweden,1909,9,10327589,Europe,-14.0,5.0,93.0,-29.0,6.0,2.0,114.97,132.01
2021-05-23,Austria,626,8,8901064,Europe,-35.0,0.0,19.0,-26.0,-15.0,3.0,88.92,104.88
2021-05-23,Belgium,777,11,11522440,Europe,-10.0,16.0,104.0,-8.0,5.0,3.0,133.62,102.91
2021-05-23,Bulgaria,148,13,6951482,Europe,9.0,13.0,136.0,20.0,-1.0,-10.0,135.42,123.91
2021-05-23,Croatia,518,27,4058165,Europe,-6.0,17.0,74.0,-8.0,-1.0,-2.0,169.65,165.82
2021-05-23,Czechia,335,8,10693939,Europe,-16.0,18.0,34.0,-7.0,6.0,0.0,61.71,115.83
2021-05-23,Denmark,751,2,5822763,Europe,-21.0,-14.0,120.0,-26.0,-4.0,1.0,118.9,120.69
2021-05-23,Estonia,103,0,1328976,Europe,-15.0,11.0,52.0,-20.0,-2.0,-2.0,102.53,118.38
2021-05-23,Finland,248,2,5525292,Europe,-15.0,6.0,98.0,-40.0,7.0,1.0,104.31,134.96
2021-05-23,France,12611,89,67320216,Europe,-8.0,35.0,94.0,-9.0,-1.0,0.0,87.22,108.26
2021-05-23,Germany,6714,82,83166711,Europe,-29.0,34.0,121.0,-19.0,1.0,2.0,117.73,107.79
2021-05-23,Greece,1503,37,10718565,Europe,-6.0,60.0,119.0,-8.0,-9.0,-3.0,144.28,147.83
2021-05-23,Hungary,416,44,9769526,Europe,-35.0,-68.0,39.0,-24.0,-10.0,2.0,58.34,103.21
2021-05-23,Ireland,382,0,4964440,Europe,-33.0,10.0,10.0,-45.0,-14.0,6.0,55.58,96.36
2021-05-23,Italy,4714,125,59641488,Europe,-18.0,-8.0,48.0,-14.0,-6.0,0.0,119.43,145.49
2021-05-23,Latvia,441,14,1907675,Europe,-16.0,8.0,72.0,-26.0,0.0,-2.0,74.47,90.07
2021-05-23,Lithuania,1013,12,2794090,Europe,-31.0,31.0,72.0,-23.0,9.0,-4.0,112.05,101.72
2021-05-23,Luxembourg,62,1,626108,Europe,-10.0,26.0,152.0,-10.0,-1.0,1.0,105.23,81.4
2021-05-23,Netherlands,3161,19,17407585,Europe,-25.0,-13.0,109.0,-29.0,4.0,3.0,100.88,83.6
2021-05-23,Norway,0,0,5367580,Europe,-29.0,17.0,36.0,-41.0,-5.0,4.0,81.43,107.14
2021-05-23,Poland,1515,191,37958138,Europe,-10.0,11.0,95.0,-7.0,10.0,-1.0,106.12,118.08
2021-05-23,Portugal,523,0,10295909,Europe,-16.0,2.0,15.0,-28.0,-2.0,2.0,91.57,123.04
2021-05-23,Romania,455,59,19328838,Europe,1.0,16.0,71.0,-4.0,2.0,-8.0,133.46,121.36
2021-05-23,Slovakia,464,6,5457873,Europe,-16.0,7.0,-6.0,-24.0,-2.0,3.0,95.96,104.33
2021-05-23,Slovenia,383,4,2095861,Europe,-44.0,-81.0,-9.0,-25.0,-13.0,4.0,106.06,109.91
2021-05-23,Spain,0,0,47332614,Europe,-31.0,6.0,-7.0,-26.0,-11.0,2.0,90.22,116.79
2021-05-23,Sweden,620,11,10327589,Europe,-15.0,-2.0,47.0,-39.0,2.0,3.0,94.64,130.93
2021-05-24,Austria,520,3,8901064,Europe,-57.0,-84.0,43.0,-49.0,-81.0,20.0,87.92,121.4
2021-05-24,Belgium,896,19,11522440,Europe,-44.0,-49.0,54.0,-54.0,-79.0,23.0,97.08,108.23
2021-05-24,Bulgaria,81,9,6951482,Europe,-1.0,10.0,108.0,-10.0,-63.0,2.0,152.67,120.31
2021-05-24,Croatia,251,20,4058165,Europe,-1.0,28.0,70.0,-12.0,-7.0,1.0,191.88,167.48
2021-05-24,Czechia,199,8,10693939,Europe,-10.0,26.0,36.0,0.0,-13.0,3.0,75.91,120.7
2021-05-24,Denmark,835,0,5822763,Europe,-29.0,-17.0,210.0,-42.0,-79.0,16.0,120.5,131.0
2021-05-24,Estonia,77,1,1328976,Europe,1.0,16.0,69.0,-13.0,-16.0,3.0,122.88,121.67
2021-05-24,Finland,121,0,5525292,Europe,-3.0,12.0,111.0,-33.0,-17.0,5.0,126.66,134.09
2021-05-24,France,9704,70,67320216,Europe,-25.0,-22.0,64.0,-36.0,-75.0,17.0,79.87,123.34
2021-05-24,Germany,2682,43,83166711,Europe,-53.0,-85.0,212.0,-46.0,-82.0,20.0,125.24,125.48
2021-05-24,Greece,875,38,10718565,Europe,-1.0,34.0,107.0,-20.0,-17.0,-1.0,142.16,131.73
2021-05-24,Hungary,258,41,9769526,Europe,-44.0,-74.0,124.0,-47.0,-81.0,20.0,72.27,128.09
2021-05-24,Ireland,445,0,4964440,Europe,-18.0,19.0,64.0,-44.0,-32.0,9.0,63.89,94.51
2021-05-24,Italy,3993,72,59641488,Europe,-19.0,5.0,-1.0,-29.0,-15.0,6.0,83.24,114.84
2021-05-24,Latvia,233,3,1907675,Europe,-12.0,5.0,75.0,-27.0,-29.0,5.0,106.93,96.85
2021-05-24,Lithuania,473,12,2794090,Europe,-15.0,39.0,116.0,-12.0,-19.0,2.0,144.51,111.29
2021-05-24,Luxembourg,0,0,626108,Europe,-60.0,-66.0,30.0,-61.0,-85.0,27.0,81.73,79.22
2021-05-24,Netherlands,3418,7,17407585,Europe,-10.0,-8.0,71.0,-57.0,-79.0,19.0,88.82,97.47
2021-05-24,Norway,0,0,5367580,Europe,-58.0,-71.0,118.0,-50.0,-80.0,17.0,95.53,129.61
2021-05-24,Poland,1076,46,37958138,Europe,3.0,18.0,91.0,-10.0,-12.0,1.0,118.56,126.22
2021-05-24,Portugal,413,0,10295909,Europe,-9.0,24.0,7.0,-29.0,-14.0,7.0,99.21,112.3
2021-05-24,Romania,307,56,19328838,Europe,-8.0,16.0,14.0,-13.0,-19.0,-2.0,139.68,108.48
2021-05-24,Slovakia,376,6,5457873,Europe,-4.0,22.0,30.0,-10.0,-13.0,4.0,112.46,108.22
2021-05-24,Slovenia,159,1,2095861,Europe,-12.0,13.0,-12.0,-14.0,-11.0,7.0,123.93,117.9
2021-05-24,Spain,11067,91,47332614,Europe,-16.0,5.0,25.0,-20.0,-21.0,4.0,93.55,112.59
2021-05-24,Sweden,1194,4,10327589,Europe,-7.0,4.0,80.0,-34.0,-22.0,7.0,103.9,126.26
2021-05-25,Austria,342,3,8901064,Europe,-18.0,31.0,13.0,-18.0,-17.0,4.0,107.32,126.26
2021-05-25,Belgium,2786,16,11522440,Europe,-14.0,33.0,23.0,-21.0,-20.0,9.0,96.42,111.44
2021-05-25,Bulgaria,81,17,6951482,Europe,-5.0,24.0,49.0,15.0,-23.0,-2.0,142.17,107.14
2021-05-25,Croatia,74,26,4058165,Europe,-1.0,24.0,97.0,-9.0,-6.0,1.0,194.49,157.83
2021-05-25,Czechia,686,13,10693939,Europe,-16.0,28.0,13.0,-3.0,-12.0,4.0,73.69,118.43
2021-05-25,Denmark,919,1,5822763,Europe,8.0,16.0,72.0,-22.0,-16.0,5.0,123.31,135.85
2021-05-25,Estonia,160,0,1328976,Europe,1.0,14.0,80.0,-9.0,-16.0,2.0,122.72,122.14
2021-05-25,Finland,93,1,5525292,Europe,-4.0,13.0,119.0,-32.0,-16.0,5.0,122.78,135.47
2021-05-25,France,2229,62,67320216,Europe,-16.0,23.0,43.0,-11.0,-20.0,5.0,92.68,118.29
2021-05-25,Germany,1911,33,83166711,Europe,-22.0,23.0,41.0,-28.0,-26.0,9.0,115.01,121.01
2021-05-25,Greece,1377,50,10718565,Europe,-7.0,34.0,80.0,-23.0,-17.0,0.0,142.53,134.26
2021-05-25,Hungary,164,21,9769526,Europe,3.0,34.0,35.0,-9.0,-17.0,3.0,81.83,116.34
2021-05-25,Ireland,349,0,4964440,Europe,-19.0,20.0,62.0,-44.0,-31.0,9.0,67.71,99.11
2021-05-25,Italy,2489,110,59641488,Europe,-8.0,13.0,45.0,-21.0,-13.0,4.0,95.85,115.35
2021-05-25,Latvia,134,2,1907675,Europe,-14.0,7.0,52.0,-28.0,-28.0,6.0,90.8,94.79
2021-05-25,Lithuania,833,24,2794090,Europe,-23.0,36.0,28.0,-18.0,-19.0,5.0,122.54,107.65
2021-05-25,Luxembourg,0,0,626108,Europe,-17.0,19.0,16.0,-25.0,-39.0,10.0,100.43,98.58
2021-05-25,Netherlands,2686,9,17407585,Europe,-11.0,19.0,57.0,-40.0,-26.0,8.0,89.57,101.41
2021-05-25,Norway,1618,1,5367580,Europe,6.0,29.0,48.0,-32.0,-20.0,5.0,109.94,124.65
2021-05-25,Poland,559,17,37958138,Europe,-2.0,21.0,41.0,-16.0,-13.0,4.0,111.33,121.13
2021-05-25,Portugal,241,1,10295909,Europe,-6.0,25.0,17.0,-26.0,-12.0,6.0,99.39,112.21
2021-05-25,Romania,230,36,19328838,Europe,-8.0,19.0,12.0,-12.0,-15.0,-3.0,134.0,104.99
2021-05-25,Slovakia,412,4,5457873,Europe,-9.0,23.0,27.0,-11.0,-12.0,3.0,119.38,108.09
2021-05-25,Slovenia,83,0,2095861,Europe,-12.0,9.0,10.0,-9.0,-9.0,5.0,136.05,112.63
2021-05-25,Spain,5359,90,47332614,Europe,-17.0,11.0,20.0,-15.0,-14.0,3.0,94.02,108.76
2021-05-25,Sweden,2740,7,10327589,Europe,-3.0,11.0,62.0,-33.0,-22.0,7.0,105.35,128.13
2021-05-26,Austria,287,8,8901064,Europe,-16.0,15.0,73.0,-11.0,-14.0,2.0,118.16,126.15
2021-05-26,Belgium,2537,14,11522440,Europe,-12.0,19.0,42.0,-18.0,-16.0,8.0,106.46,113.71
2021-05-26,Bulgaria,406,68,6951482,Europe,-4.0,26.0,43.0,18.0,-14.0,-3.0,144.79,105.42
2021-05-26,Croatia,323,21,4058165,Europe,5.0,31.0,117.0,-9.0,-7.0,-1.0,202.02,160.92
2021-05-26,Czechia,655,13,10693939,Europe,-14.0,26.0,24.0,-1.0,-11.0,4.0,73.55,119.32
2021-05-26,Denmark,794,1,5822763,Europe,-1.0,4.0,55.0,-27.0,-16.0,6.0,127.94,139.37
2021-05-26,Estonia,185,1,1328976,Europe,-8.0,13.0,-2.0,-20.0,-17.0,6.0,100.39,122.14
2021-05-26,Finland,125,1,5525292,Europe,-9.0,10.0,67.0,-37.0,-17.0,7.0,101.07,131.23
2021-05-26,France,3155,221,67320216,Europe,-19.0,16.0,44.0,-14.0,-19.0,6.0,98.88,121.57
2021-05-26,Germany,2626,270,83166711,Europe,-24.0,12.0,45.0,-27.0,-23.0,9.0,111.82,117.02
2021-05-26,Greece,2402,50,10718565,Europe,-3.0,35.0,94.0,-22.0,-17.0,0.0,141.19,135.49
2021-05-26,Hungary,213,41,9769526,Europe,5.0,23.0,86.0,-3.0,-15.0,2.0,92.92,123.12
2021-05-26,Ireland,351,0,4964440,Europe,-19.0,22.0,93.0,-40.0,-32.0,9.0,77.02,104.69
2021-05-26,Italy,3220,166,59641488,Europe,-9.0,12.0,50.0,-20.0,-12.0,4.0,97.14,119.12
2021-05-26,Latvia,435,14,1907675,Europe,-16.0,5.0,36.0,-33.0,-29.0,8.0,83.64,95.76
2021-05-26,Lithuania,549,11,2794090,Europe,-19.0,41.0,70.0,-16.0,-19.0,4.0,145.25,110.66
2021-05-26,Luxembourg,9,0,626108,Europe,-24.0,9.0,5.0,-27.0,-37.0,11.0,108.63,98.89
2021-05-26,Netherlands,2457,12,17407585,Europe,-13.0,14.0,55.0,-37.0,-22.0,8.0,97.13,102.9
2021-05-26,Norway,238,0,5367580,Europe,-1.0,14.0,39.0,-35.0,-21.0,7.0,110.2,124.32
2021-05-26,Poland,1006,151,37958138,Europe,7.0,30.0,84.0,-8.0,-12.0,0.0,125.5,127.67
2021-05-26,Portugal,375,3,10295909,Europe,-4.0,24.0,27.0,-24.0,-11.0,5.0,100.42,112.66
2021-05-26,Romania,381,63,19328838,Europe,-4.0,22.0,13.0,-10.0,-15.0,-3.0,141.23,106.93
2021-05-26,Slovakia,132,5,5457873,Europe,2.0,24.0,96.0,-5.0,-11.0,2.0,134.05,111.28
2021-05-26,Slovenia,325,0,2095861,Europe,-1.0,11.0,88.0,1.0,-7.0,2.0,149.95,117.33
2021-05-26,Spain,5007,54,47332614,Europe,-17.0,12.0,21.0,-16.0,-13.0,3.0,93.83,109.8
2021-05-26,Sweden,1419,9,10327589,Europe,-9.0,7.0,30.0,-37.0,-22.0,8.0,100.13,130.1
2021-05-27,Austria,405,19,8901064,Europe,-22.0,14.0,6.0,-17.0,-14.0,5.0,108.87,125.59
2021-05-27,Belgium,2208,6,11522440,Europe,-13.0,20.0,49.0,-19.0,-16.0,9.0,105.96,112.44
2021-05-27,Bulgaria,393,36,6951482,Europe,-5.0,24.0,31.0,22.0,-13.0,-2.0,134.16,109.23
2021-05-27,Croatia,538,21,4058165,Europe,4.0,24.0,106.0,-7.0,-6.0,-1.0,208.52,161.03
2021-05-27,Czechia,547,5,10693939,Europe,-14.0,26.0,31.0,-2.0,-10.0,3.0,75.23,119.6
2021-05-27,Denmark,1073,1,5822763,Europe,6.0,7.0,115.0,-23.0,-14.0,4.0,135.78,141.31
2021-05-27,Estonia,144,2,1328976,Europe,-2.0,15.0,40.0,-16.0,-15.0,4.0,122.16,123.72
2021-05-27,Finland,220,0,5525292,Europe,-4.0,15.0,92.0,-33.0,-15.0,6.0,117.22,139.59
2021-05-27,France,12646,144,67320216,Europe,-15.0,18.0,62.0,-12.0,-18.0,5.0,106.29,121.95
2021-05-27,Germany,6313,269,83166711,Europe,-25.0,11.0,38.0,-28.0,-22.0,9.0,114.73,118.36
2021-05-27,Greece,1511,44,10718565,Europe,-1.0,41.0,88.0,-20.0,-15.0,-1.0,144.92,135.71
2021-05-27,Hungary,396,32,9769526,Europe,4.0,19.0,64.0,-6.0,-14.0,3.0,91.45,121.94
2021-05-27,Ireland,443,0,4964440,Europe,-22.0,20.0,27.0,-47.0,-32.0,11.0,68.65,104.82
2021-05-27,Italy,3935,121,59641488,Europe,-8.0,14.0,44.0,-20.0,-12.0,4.0,100.64,123.05
2021-05-27,Latvia,396,6,1907675,Europe,-15.0,12.0,46.0,-26.0,-27.0,7.0,97.04,100.86
2021-05-27,Lithuania,595,9,2794090,Europe,-18.0,41.0,65.0,-12.0,-18.0,3.0,148.94,116.56
2021-05-27,Luxembourg,53,1,626108,Europe,-18.0,10.0,39.0,-21.0,-35.0,9.0,110.49,98.68
2021-05-27,Netherlands,2750,10,17407585,Europe,-17.0,12.0,46.0,-40.0,-23.0,9.0,101.34,104.11
2021-05-27,Norway,508,1,5367580,Europe,3.0,17.0,90.0,-30.0,-20.0,5.0,124.87,128.45
2021-05-27,Poland,1263,209,37958138,Europe,3.0,20.0,86.0,-10.0,-12.0,2.0,121.01,127.5
2021-05-27,Portugal,594,1,10295909,Europe,-1.0,26.0,29.0,-25.0,-11.0,5.0,106.78,117.06
2021-05-27,Romania,379,52,19328838,Europe,-5.0,18.0,12.0,-11.0,-13.0,-2.0,136.55,111.88
2021-05-27,Slovakia,362,11,5457873,Europe,-4.0,23.0,47.0,-10.0,-11.0,3.0,125.54,110.06
2021-05-27,Slovenia,388,8,2095861,Europe,-5.0,11.0,42.0,-5.0,-7.0,3.0,143.12,117.67
2021-05-27,Spain,5290,33,47332614,Europe,-15.0,12.0,17.0,-15.0,-13.0,3.0,97.38,114.14
2021-05-27,Sweden,90,7,10327589,Europe,-3.0,13.0,51.0,-35.0,-20.0,7.0,105.92,135.78
2021-05-28,Austria,639,4,8901064,Europe,-17.0,16.0,45.0,-11.0,-11.0,2.0,127.66,136.35
2021-05-28,Belgium,2021,11,11522440,Europe,-9.0,21.0,97.0,-10.0,-12.0,7.0,130.77,122.88
2021-05-28,Bulgaria,293,20,6951482,Europe,-11.0,21.0,8.0,16.0,-12.0,-2.0,145.63,126.85
2021-05-28,Croatia,375,10,4058165,Europe,4.0,33.0,113.0,-5.0,-5.0,-2.0,241.23,197.73
2021-05-28,Czechia,501,29,10693939,Europe,-17.0,27.0,41.0,1.0,-9.0,2.0,83.78,135.42
2021-05-28,Denmark,1119,0,5822763,Europe,5.0,5.0,179.0,-21.0,-12.0,2.0,163.33,150.06
2021-05-28,Estonia,139,3,1328976,Europe,-3.0,17.0,74.0,-13.0,-13.0,1.0,164.32,152.05
2021-05-28,Finland,98,0,5525292,Europe,-2.0,14.0,169.0,-32.0,-14.0,3.0,139.91,163.71
2021-05-28,France,13933,142,67320216,Europe,-14.0,18.0,61.0,-8.0,-17.0,5.0,113.15,129.57
2021-05-28,Germany,7380,192,83166711,Europe,-18.0,14.0,92.0,-23.0,-19.0,7.0,136.58,128.59
2021-05-28,Greece,1876,39,10718565,Europe,-4.0,40.0,85.0,-16.0,-15.0,-1.0,161.73,148.4
2021-05-28,Hungary,448,28,9769526,Europe,5.0,22.0,78.0,-4.0,-12.0,2.0,100.62,132.7
2021-05-28,Ireland,432,0,4964440,Europe,-23.0,24.0,37.0,-44.0,-31.0,10.0,79.4,118.72
2021-05-28,Italy,4143,171,59641488,Europe,-8.0,16.0,56.0,-16.0,-12.0,3.0,116.06,141.68
2021-05-28,Latvia,348,7,1907675,Europe,-8.0,15.0,94.0,-19.0,-25.0,3.0,118.17,117.25
2021-05-28,Lithuania,520,6,2794090,Europe,-20.0,43.0,99.0,-7.0,-16.0,1.0,177.66,146.37
2021-05-28,Luxembourg,80,1,626108,Europe,-16.0,12.0,88.0,-19.0,-35.0,9.0,139.01,102.94
2021-05-28,Netherlands,3324,16,17407585,Europe,-8.0,13.0,138.0,-29.0,-18.0,5.0,126.07,115.58
2021-05-28,Norway,501,0,5367580,Europe,0.0,13.0,118.0,-24.0,-18.0,3.0,135.56,141.17
2021-05-28,Poland,1202,135,37958138,Europe,2.0,22.0,68.0,-10.0,-9.0,1.0,142.08,144.67
